position,player_name,course,score,thru,today,sg_ott,distance,accuracy,sg_app,gir,prox_fw,prox_rgh,sg_putt,sg_arg,scrambling,great_shots,poor_shots,sg_total,sg_t2g,sg_bs
T41,"Villegas, Camilo",AN,-4,18,-2,-0.465,281.54999999999995,0.5357149999999999,0.14,0.61111,30.2547,42.14261428571429,0.71,0.595,0.6923076923076923,6.5,2.5,0.98,0.27,-0.32499999999999996
T41,"Fishburn, Patrick",AN,-4,18,-3,0.46499999999999997,292.5,0.75,-0.89,0.72222,33.14025161290323,68.0691,2.25,-0.85,0.6666650000000001,5,3.5,0.98,-1.27,-0.42499999999999993
T41,"Ewart, A.J.",AN,-4,18,-2,-1.79,287.9344827586207,0.5357149999999999,1.42,0.694445,30.56953846153846,52.7573,2.1950000000000003,-0.8350000000000001,0.7499983333333333,3.5,4.5,0.98,-1.215,-0.37499999999999994
T41,"VanDerLaan, John",AN,-4,18,0,-0.08000000000000002,288.95,0.607145,0.21,0.75,34.61085,54.62855714285713,-0.09999999999999998,0.9500000000000001,0.625,4,2,0.9799999999999999,1.08,0.12999999999999995
T54,"Schmid, Matti",AN,-3,18,1,0.14,295.15,0.57143,1.64,0.88889,30.414058333333337,36.0606,-1.6949999999999998,0.39,0.4285728571428571,3.5,3,0.48,2.175,1.78
T54,"Castillo, Ricky",AN,-3,18,-3,-0.34,300.45,0.464285,-1.035,0.583335,30.907772727272725,39.12455,0.54,1.315,0.7142885714285714,5,3,0.4799999999999999,-0.06000000000000005,-1.385
T54,"Dahmen, Joel",AN,-3,18,-2,-0.345,284.79999999999995,0.78571,1.5150000000000001,0.72222,32.03129333333333,11.0753,-0.63,-0.065,0.6363645454545455,3.5,5.5,0.48,1.11,1.17
T54,"Stanger, Jimmy",AN,-3,18,-1,0.30000000000000004,300.55,0.57143,-0.34,0.72222,37.69837391304348,34.0625,0.655,-0.135,0.6153823076923077,3.5,3.5,0.48000000000000004,-0.175,-0.040000000000000036
T54,"Shipley, Neal",AN,-3,18,-2,1.025,295.8,0.607145,0.8849999999999999,0.72222,27.793349999999997,46.61345,-0.8049999999999999,-0.625,0.6363654545454545,4,2.5,0.48,1.285,1.9100000000000001
T54,"Greyserman, Max",AN,-3,18,-1,1.15,301.20000000000005,0.607145,-0.42000000000000004,0.58333,31.276518518518515,47.581557142857136,0.09000000000000002,-0.34,0.6111077777777778,1.5,2,0.48000000000000004,0.385,0.73
T54,"Smith, Jordan",AN,-3,18,-3,0.88,297.2,0.75,0.9550000000000001,0.805555,26.660317857142857,90.512,-0.7949999999999999,-0.5650000000000001,0.4545472727272727,3.5,3.5,0.4799999999999999,1.27,1.835
T54,"Hoey, Rico",AN,-3,18,1,0.33499999999999996,292.25,0.64286,-1.0050000000000001,0.694445,27.86584074074074,59.33915714285713,0.135,1.0150000000000001,0.7142871428571428,2.5,3,0.48,0.345,-0.6700000000000002
T54,"Hubbard, Mark",AN,-3,18,-2,0.995,289.95,0.67857,0.745,0.61111,30.67455,66.94034,-0.29000000000000004,-0.975,0.6470570588235294,2,2.5,0.48,0.77,1.75
