player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Suber, Jackson",16,0,0.07300000000000001,0,53,44,-0.23074704545454547,0.015019772727272718,0.39063250000000005,0.10777227272727273,0.5134245454545455,0.20408358490566036
"Johnson, Michael",16,0,0,0,58,0,-9999,-9999,-9999,-9999,-9999,0.19845051724137933
"Im, Sungjae",17,0,0.056,0,58,54,0.21005037037037036,0.4027435185185186,-0.5419344444444444,0.28915314814814813,0.14996222222222233,0.19274586206896552
"Kim, S.H.",17,0,0.003,0,60,27,0.3791803703703704,0.13546222222222223,-0.48653592592592587,0.16371777777777777,-0.1873559259259259,0.18751550000000003
"Armitage, Marcus",18,0,0.002,0,67,46,0.5671313043478261,0.09410173913043476,-0.09879500000000002,-0.28149673913043477,-0.28619000000000006,0.18483999999999998
"Keefer, Johnny",20,0,0.1,0,66,63,-0.47925793650793647,-0.3898979365079365,0.46693349206349205,0.550511746031746,0.6275473015873017,0.1832601515151515
"Dossey, Cooper",16,0,0.001,0,56,2,-0.7955300000000001,-0.7881,-0.8876,-0.364435,-2.0401350000000003,0.17482285714285714
"Fisk, Steven",17,1,0.007,0,57,54,0.3155148148148148,-0.03692814814814815,-0.21173944444444445,0.09618203703703705,-0.15248555555555554,0.16922350877192982
"Hill, Calum",17,0,0.019,0,61,42,0.7528126190476191,-0.0991804761904762,-0.03208285714285714,-0.3419014285714286,-0.4731647619047619,0.16019147540983608
"Ortiz, Carlos",14,0,0.002,0,52,44,-0.15167909090909093,0.004987727272727285,0.022271136363636364,0.19929977272727273,0.22655863636363638,0.14642288461538464
"Dumont De Chassart, Adrien",17,0,0.002,0,58,51,0.21870039215686274,0.3908029411764706,-0.0685672549019608,-0.40872058823529417,-0.0864849019607844,0.14366465517241378
"Smotherman, Austin",18,0,0.076,0,54,51,-0.46288235294117647,-0.4828611764705882,0.7336874509803921,0.31584568627450976,0.5666719607843138,0.1424812962962963
"Hodges, Lee",15,0,0.011,0,49,46,0.16334282608695652,-0.28043,0.07710717391304348,0.22238173913043477,0.01905891304347823,0.13859673469387757
"Mouw, William",17,0,0.003,0,57,54,-0.1905212962962963,-0.20977074074074073,0.3350661111111112,0.19521796296296295,0.32051333333333343,0.13636140350877196
"Hughes, Mackenzie",16,0,0.006,0,53,50,0.33782939999999995,0.4470994,-0.30201340000000004,-0.2556844,-0.11059840000000004,0.1359183018867925
"Wiesberger, Bernd",18,1,0.223,0,60,34,-0.2762064705882353,0.07963823529411765,-0.033510588235294125,-0.019997058823529403,0.02613058823529412,0.13052333333333335
"Lindberg, Mikael",16,1,0.007,0,57,36,0.1347911111111111,-0.05354361111111112,-0.4952675,0.6692147222222222,0.12040361111111109,0.13041298245614036
"Hojgaard, Rasmus",14,0,0,0,50,45,0.28096733333333335,-0.2328408888888889,-0.017966444444444427,0.27938955555555556,0.028582222222222203,0.12834080000000003
"Dalke, Brad",1,0,0,0,4,4,1.6359724999999998,-0.03102499999999997,-1.428415,-0.05009999999999998,-1.5095399999999999,0.12643500000000005
"Snedeker, Brandt",13,1,0.048,0,41,36,0.22006222222222221,0.42323305555555557,0.1679827777777778,-0.5991166666666667,-0.007900833333333357,0.11423707317073169
"Hossler, Beau",15,0,0.008,0,47,40,0.44816275,0.16304675,-0.25979450000000004,-0.007170750000000009,-0.10391850000000005,0.1140293617021277
"Nakajima, Keita",12,0,0,0,38,35,0.33732685714285715,-0.2640211428571429,0.142876,-0.06876885714285716,-0.18991400000000005,0.11261289473684215
"Campillo, Jorge",18,0,0.01,0,57,34,-0.05685441176470589,-0.11108323529411766,0.5269494117647059,-0.19033735294117649,0.22552882352941173,0.11059596491228066
"Guerrier, Julien",16,0,0.009000000000000001,0,54,40,0.28544725,0.06749525,-0.09566875000000001,0.10652825000000002,0.07835475000000001,0.10788370370370368
"Tibbits, Spencer",1,0,0,0,4,4,0.5817675,1.4217275,-1.3445325000000001,-0.5672575,-0.49006250000000007,0.09170500000000004
"Lipsky, David",15,0,0.04,0,50,43,0.0012867441860464895,0.30447627906976743,0.07762674418604652,-0.3011444186046512,0.08095860465116278,0.09134940000000004
"Dou, Zecheng",17,0,0.004,0,52,45,-0.04289577777777777,0.186714,0.3969171111111111,-0.23109333333333335,0.3525377777777777,0.08698961538461539
"Molinari, Francesco",10,0,0.011,0,34,26,-0.7209257692307692,-0.01147307692307694,0.5441861538461539,0.045818846153846154,0.578531923076923,0.08688411764705883
"Li, Haotong",19,0,0.009000000000000001,0,54,51,-0.07787431372549021,-0.44116529411764704,0.23865803921568626,0.3538417647058823,0.1513345098039215,0.07159777777777779
"Ballester, Jose Luis",15,0,0.011,0,54,42,-0.3078230952380952,-0.2888164285714286,-0.2701392857142857,0.7047845238095238,0.14582880952380955,0.07139314814814815
"Bradbury, Dan",17,1,0.403,0,55,36,-0.30760444444444446,-0.1891877777777778,0.5589619444444445,0.2045563888888889,0.5743305555555556,0.06701090909090911
"Roy, Kevin",17,0,0.012,0,59,56,0.2107975,0.24759749999999997,-0.4390846428571429,0.055254285714285714,-0.1362328571428572,0.06061593220338984
"Eckroat, Austin",16,0,0.001,0,57,50,0.10894579999999998,-0.29175140000000005,0.40422919999999996,-0.2280648,-0.1155870000000001,0.05378491228070177
"Echavarria, Nico",19,1,0.331,0,63,61,0.13336180327868855,-0.18734377049180329,0.11818639344262293,-0.09562622950819671,-0.16478360655737706,0.05110825396825394
"Neergaard-Petersen, Rasmus",19,1,0.024,0,68,57,0.03245964912280703,-0.2945738596491228,0.012608421052631599,0.4196182456140351,0.1376528070175439,0.04631926470588235
"McKibbin, Tom",17,0,0,0,62,62,-0.5034922580645161,0.15195709677419356,-0.1610141935483871,0.5586024193548387,0.5495453225806451,0.0402467741935484
"Potgieter, Aldrich",18,0,0.208,0,56,50,-0.19127919999999998,-0.27032259999999997,-0.024812400000000002,0.5774792,0.28234420000000005,0.03554839285714286
"Pavon, Matthieu",17,0,0.001,0,54,47,0.13045191489361702,0.027778085106382987,-0.3456519148936171,0.14159808510638297,-0.1762757446808511,0.023037592592592616
"Pieters, Thomas",9,0,0.002,0,36,36,-0.20485416666666667,0.008840277777777787,0.19351194444444444,0.034366111111111125,0.23671833333333336,0.02186388888888889
"Kimsey, Nathan",19,0,0,0,60,29,-0.3240965517241379,0.15288206896551723,-0.016124137931034482,0.32566206896551725,0.46242000000000005,0.012349333333333346
"Snyman, Ian",9,1,0,0,34,0,-9999,-9999,-9999,-9999,-9999,0.009082941176470568
"Olesen, Thorbjorn",15,0,0.001,0,46,45,-0.3140282222222222,-0.02818666666666668,0.2796406666666667,0.09778400000000001,0.34923800000000005,0.004365217391304308
"VanArragon, Caleb",15,0,0.002,0,58,0,-9999,-9999,-9999,-9999,-9999,0.0025532758620689664
"Scott, Sandy",12,0,0.018,0,45,0,-9999,-9999,-9999,-9999,-9999,0.0015564444444444282
"Kaneko, Kota",18,1,0.005,0,62,36,0.5480494444444445,0.005815000000000005,0.051485555555555514,-0.44116833333333333,-0.3838677777777778,-0.010750161290322562
"Garcia, Sergio",13,0,0.056,0,48,46,-0.16099173913043477,0.15391630434782608,-0.038870652173913,0.13378391304347828,0.24882956521739136,-0.018682708333333294
"Kuchar, Matt",12,0,0.001,0,36,33,0.6210287878787878,0.25850333333333336,-0.3067336363636363,-0.5672263636363636,-0.6154566666666665,-0.019340277777777803
"Kim, Anthony",10,1,0.14,0,39,36,0.05907472222222221,0.15518916666666666,0.23957611111111113,-0.47753277777777775,-0.08276749999999997,-0.02313384615384616
"Oosthuizen, Louis",10,0,0,0,38,35,0.31641885714285717,-0.19322142857142857,-0.08483828571428573,-0.20878314285714286,-0.48684285714285713,-0.023979473684210512
"Rozner, Antoine",16,0,0,0,55,38,-0.23020052631578947,-0.10051052631578947,0.3584434210526316,-0.19298763157894738,0.06494526315789476,-0.0317929090909091
"Olesen, Jacob Skov",20,0,0.002,0,71,50,0.2072756,0.0922048,-0.14254320000000004,-0.1148664,-0.1652048,-0.03392676056338026
"Griffin, Lanto",13,0,0,0,43,34,0.1912170588235294,0.010761764705882344,-0.09903088235294118,-0.16715117647058822,-0.25542029411764705,-0.04631279069767443
"Ramey, Chad",17,0,0.002,0,58,53,0.4195969811320755,-0.020293396226415104,-0.40946716981132075,-0.05586660377358491,-0.4856271698113208,-0.051936379310344824
"Hoge, Tom",22,0,0.013,0,76,73,-0.1273605479452055,-0.15579684931506846,0.5249913698630138,-0.40522054794520546,-0.03602602739726016,-0.053750921052631566
"Jennings, William",9,1,0.003,0,29,0,-9999,-9999,-9999,-9999,-9999,-0.06024379310344821
"Munoz, Sebastian",12,0,0,0,48,40,0.27076350000000005,-0.23706200000000002,-0.03708325,-0.05529925,-0.32944450000000003,-0.06308166666666665
"Vilips, Karl",17,0,0.001,0,52,47,0.46197872340425533,-0.0638395744680851,0.004601914893617044,-0.435554255319149,-0.494791914893617,-0.0633036538461538
"Power, Seamus",15,0,0.005,0,49,44,0.28938727272727277,0.22129477272727271,-0.40833363636363634,-0.19292886363636363,-0.3799677272727273,-0.06747979591836735
"Pavan, Andrea",5,0,0,0,17,10,0.951676,0.23576799999999998,-0.6078109999999999,0.219062,-0.15298099999999992,-0.06836529411764705
"Valimaki, Sami",13,0,0,0,41,38,0.32921447368421053,-0.2320555263157895,0.017359736842105268,-0.12405499999999998,-0.3387507894736842,-0.07691048780487805
"Akina, Kihei",14,2,0,0,44,0,-9999,-9999,-9999,-9999,-9999,-0.08085159090909091
"Carr, Ben",12,0,0.002,0,44,0,-9999,-9999,-9999,-9999,-9999,-0.08668499999999998
"Hoey, Rico",19,0,0,0,65,64,-0.30512796875000003,-0.18307375,0.044670468750000004,0.35977390625,0.22137062500000002,-0.08837153846153845
"Schmid, Matti",19,0,0,0.003,63,56,0.18270642857142858,-0.019627321428571442,-0.2516441071428571,0.023106607142857134,-0.2481648214285714,-0.08943936507936508
"Pereira, Corey",8,1,0.018,0,30,0,-9999,-9999,-9999,-9999,-9999,-0.09343566666666668
"Docherty, Alistair",13,1,0.034,0,44,0,-9999,-9999,-9999,-9999,-9999,-0.09818181818181816
"Petefish, Christopher",1,0,0,0,4,0,-9999,-9999,-9999,-9999,-9999,-0.10515000000000002
"Lee, Richard",14,0,0.027,0,52,36,0.3988586111111111,-0.2993130555555556,-0.23500777777777782,0.19510305555555554,-0.33921777777777784,-0.107195
"Elvira Mijares, Ignacio",17,1,0.016,0,55,44,0.2652790909090909,-0.07134,0.2541452272727273,-0.3498513636363636,-0.1670461363636363,-0.1128881818181818
"Coussaud, Ugo",17,0,0.06,0,58,36,-0.013087499999999981,-0.05622777777777775,-0.021831388888888883,0.10681999999999998,0.028760833333333347,-0.11881413793103446
"Norris, Shaun",16,1,0.04,0,52,24,0.9929912500000001,-0.12891041666666667,-0.01631291666666665,-0.4142670833333333,-0.5594904166666667,-0.11932461538461538
"Morrison, Tommy",13,0,0,0,42,0,-9999,-9999,-9999,-9999,-9999,-0.12043857142857142
"Gilligan, Ian",15,0,0.004,0,44,0,-9999,-9999,-9999,-9999,-9999,-0.1253045454545455
"Crowe, Trace",9,0,0.002,0,28,20,0.05453300000000002,-0.214867,-0.4377555,0.08864200000000001,-0.5639805,-0.13203607142857146
"Van Tonder, Daniel",17,1,0,0,56,24,-0.7097108333333333,0.18827208333333334,-0.19533208333333332,0.1917783333333333,0.18471833333333332,-0.15538428571428575
"Dahmen, Joel",16,0,0.03,0,48,45,-0.5372322222222222,-0.2692397777777778,0.3290282222222222,0.08743377777777776,0.1472222222222222,-0.15659479166666668
"Del Rey, Alejandro",17,0,0,0,59,40,0.14348875,-0.11294400000000002,-0.48371875,0.35990425,-0.2367585,-0.15676525423728807
"Couvra, Martin",19,0,0,0,65,48,-0.07275979166666667,-0.04358416666666665,-0.3437264583333333,0.08763333333333333,-0.2996772916666666,-0.16320307692307692
"Kirk, Chris",16,0,0.001,0,49,47,-0.5942659574468085,0.0433740425531915,0.40361489361702124,0.032162765957446805,0.47915170212765956,-0.16703265306122447
"Russell, Miles",12,1,0.002,0,39,6,0.07508666666666668,0.22160333333333335,-0.48319,-0.042581666666666664,-0.30416833333333326,-0.17224128205128209
"Svensson, Jesper",15,0,0.009000000000000001,0,47,40,0.04474299999999999,-0.28094725,-0.405206,0.481931,-0.20422225,-0.17762021276595746
"Horschel, Billy",20,0,0.001,0,64,61,0.08597344262295084,-0.19963081967213114,0.25665180327868853,-0.2366960655737705,-0.1796750819672131,-0.179794375
"Shore, Davis",16,0,0.001,0,56,0,-9999,-9999,-9999,-9999,-9999,-0.1809635714285714
"Ventura, Kristoffer",14,0,0,0,35,30,0.3623963333333334,-0.2878043333333333,-0.7195193333333333,0.3941383333333333,-0.6131853333333332,-0.18507885714285713
"Ding, Wenyi",18,0,0.001,0,64,36,0.5837902777777777,0.076585,-0.8690316666666668,-0.32214,-1.1145866666666668,-0.18547390625
"Kanaya, Takumi",17,0,0,0,59,54,0.4769807407407407,0.2677661111111111,-0.7376211111111111,-0.07303462962962963,-0.5428896296296295,-0.187656779661017
"Ritchie, JC",18,0,0,0,61,38,0.6126971052631579,-0.02962105263157894,-0.5398342105263157,-0.07120131578947368,-0.6406565789473684,-0.1925304918032787
"Wetterich, Daniel",2,0,0,0,8,0,-9999,-9999,-9999,-9999,-9999,-0.20062625000000006
"Glover, Lucas",17,0,0.009,0,53,53,-0.6170820754716981,-0.051873584905660367,0.4095956603773585,0.041459433962264154,0.3991815094339623,-0.2179020754716981
"Penge, Marco",16,0,0.008,0,52,47,-0.07386489361702128,-0.2669382978723404,-0.41324255319148934,0.5929951063829787,-0.08718574468085105,-0.2209986538461539
"Pepperell, Eddie",16,0,0,0,55,30,0.171482,-0.07757566666666668,-0.014172333333333339,-0.37474833333333335,-0.4664963333333334,-0.22673890909090907
"Varner III, Harold",9,0,0.001,0,36,36,-0.31708305555555555,-0.12390527777777777,0.13342416666666668,0.08942750000000003,0.09894638888888896,-0.2281361111111111
"Grillo, Emiliano",17,0,0.002,0,55,52,-0.20399576923076923,-0.1446342307692308,0.014602884615384623,0.03632192307692307,-0.09370942307692309,-0.2297916363636363
"Gouveia, Ricardo",18,0,0.002,0,52,34,0.29858794117647064,-0.08533911764705882,-0.08142382352941176,0.1557191176470588,-0.011043823529411759,-0.24031461538461538
