player_id,Player,total_rounds,measured_rounds,birdies,birdie_rounds,birdies_per_round,sg_ott,sg_app,sg_arg,sg_putt_global,sg_putt_bermuda_used,sg_t2g,FormSG,FormScore,TraitScore_APP,TraitScore_OTT,TraitScore_Putt,TraitScore_ARG,TraitScore_Par5,TraitScore_Pressure,VenueFit,comp_adjustment_vts,debut_flag,debut_penalty_vts
54591,Ben Griffin,34,28,134,34,3.9411764705882355,-0.264,-0.115,0.454,0.156,0.11699999999999999,0.07475,-0.3553125,35.108549687679435,46.73743070926911,40.26849166395274,55.59050868678753,73.09551874570414,53.811692793926234,53.811692793926234,51.26130681322992,0.0,False,0.0
50095,Austin Smotherman,26,23,111,26,4.269230769230769,0.479,0.874,-0.254,-0.494,-0.3705,1.0999565217391305,0.3989285714285716,52.500404000649326,76.36620882280226,66.43914720657746,34.96492271590692,37.99030635650695,64.62017978903731,64.62017978903731,60.561552349295965,0.0,False,0.0
46717,Viktor Hovland,26,22,98,26,3.769230769230769,-0.287,0.575,0.24,0.008,0.006,0.5277272727272727,0.528214285714286,55.48157062334011,67.40867125359456,39.458363699645375,50.894221419571636,62.48462121563606,48.14655478269558,48.14655478269558,55.36580529749072,0.0,False,0.0
25493,Nick Taylor,38,32,138,38,3.6315789473684212,-0.253,0.408,0.503,-0.106,-0.0795,0.65725,-0.1125,40.707501780502355,62.405631875475216,40.655944168621474,47.276810956986424,75.52511677828983,43.61130579309544,43.61130579309544,54.08769584475727,0.0,False,0.0
47983,Chad Ramey,38,33,143,38,3.763157894736842,-0.048,-0.22,-0.193,0.738,0.5535,-0.4616969696969697,,,43.59180714817611,47.876649937447944,74.05834104840679,41.01490798890953,47.94647026844852,47.94647026844852,50.27672337700086,0.0,False,0.0
45522,Christiaan Bezuidenhout,32,25,123,32,3.84375,-0.306,-0.027,0.299,0.496,0.372,-0.0332,,,49.37376283666135,38.789127555217554,66.37927673309431,65.4100555814025,50.601758509602284,50.601758509602284,52.4263827620406,0.0,False,0.0
55182,Tom Kim,34,31,127,34,3.735294117647059,-0.195,0.147,0.22,-0.221,-0.16575,0.17141935483870968,,,54.58651045218689,42.69887555687482,43.62766882367677,61.49294854927456,47.02843543837375,47.02843543837375,49.9314532995712,0.0,False,0.0
48117,Kurt Kitayama,33,27,125,33,3.787878787878788,0.212,0.728,-0.239,-0.227,-0.17025,0.700925925925926,-0.315,36.038105440541926,71.99229415690151,57.034618229618104,43.43727879933019,38.73406085627808,48.76095571533305,48.76095571533305,56.38516744477191,0.0,False,0.0
51950,Max McGreevy,36,33,133,36,3.6944444444444446,0.312,0.424,-0.018,-0.469,-0.35175,0.718,,,62.88496498954653,60.55691372660662,35.758214484017714,49.692043819572675,45.6825510424308,45.6825510424308,53.37302701349914,0.0,False,0.0
50286,A.J. Ewart,34,27,131,34,3.8529411764705883,-0.095,-0.152,-0.088,0.513,0.38475000000000004,-0.3347777777777778,0.06812500000000005,44.872488022010266,45.6289728829792,46.22117105386334,66.91871513540966,46.22118948730742,50.90458249868945,50.90458249868945,50.44197355746943,0.0,False,0.0
48153,Matthieu Pavon,34,27,130,34,3.823529411764706,-0.028,-0.718,-0.033,0.79,0.5925,-0.7792962962962963,,,28.67256397270644,48.581109036845646,75.70838792607724,48.94828931980155,49.93554573361053,49.93554573361053,46.74325560292805,0.0,False,0.0
