player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Jaeger, Stephan",25,78,72,0,1,3,7,0.211,36,-2.541,-1.131,0.300,1.344,3.329,1.789,0.455,5,-1.212,-0.225,0.245,1.168,2.144,1.080,-0.079,71,-3.364,-1.059,0.105,1.091,2.435,1.671,-0.452,122,-2.918,-1.232,-0.218,0.507,1.342,1.391,-0.532,99,-4.113,-2.034,-0.345,0.989,2.685,2.208,-0.077,62,-4.292,-1.246,-0.160,1.616,3.650,2.394,0.052,55,-5.268,-2.090,0.197,2.448,5.117,3.259,0.052,56,-5.268,-2.090,0.197,2.448,5.117,3.259,5.734,36,-15.892,-2.337,6.479,12.767,28.310,12.976,-0.078,132,-0.300,-0.186,-0.073,0.026,0.117,0.134
"Lipsky, David",25,84,62,0,2,2,5,0.073,57,-2.565,-1.028,0.158,0.994,2.950,1.801,0.211,20,-1.531,-0.386,0.180,0.884,1.797,1.090,0.119,50,-2.300,-1.109,0.182,1.050,2.822,1.654,-0.265,102,-1.478,-0.768,-0.254,0.350,0.962,0.794,-0.146,64,-2.419,-1.180,0.044,0.805,2.728,1.768,0.065,53,-2.330,-1.451,0.062,1.401,3.623,2.001,0.024,56,-3.978,-1.927,-0.201,1.598,4.736,2.686,0.024,57,-3.978,-1.927,-0.201,1.598,4.736,2.686,-8.283,116,-22.787,-14.049,-9.203,-3.746,5.074,9.656,0.031,36,-0.160,-0.028,0.047,0.104,0.178,0.105
"Hossler, Beau",26,83,61,0,2,2,7,0.387,16,-2.685,-0.574,0.390,1.435,2.803,1.559,0.217,19,-1.844,-0.269,0.261,0.841,1.604,1.017,-0.542,118,-2.167,-1.413,-0.622,0.290,1.644,1.291,-0.075,74,-1.764,-0.524,-0.011,0.560,1.229,0.911,-0.617,106,-2.806,-1.494,-0.810,0.468,1.626,1.447,-0.401,85,-2.837,-1.210,-0.373,0.741,2.098,1.689,0.017,57,-5.185,-1.337,0.061,1.736,3.952,2.560,0.017,58,-5.185,-1.337,0.061,1.736,3.952,2.560,-3.013,88,-23.971,-10.227,-2.073,5.705,13.748,11.737,-0.002,67,-0.186,-0.070,0.007,0.070,0.145,0.107
"Schmid, Matti",29,99,80,0,2,5,8,0.149,41,-3.033,-0.809,0.286,1.288,2.797,1.778,-0.095,85,-1.613,-0.786,-0.122,0.688,1.393,1.029,-0.140,79,-2.605,-1.530,0.163,1.268,2.257,1.619,0.025,65,-1.883,-0.680,0.258,0.849,1.257,1.008,-0.115,63,-3.032,-1.347,0.080,1.525,2.622,1.867,-0.210,70,-3.996,-1.565,0.219,1.389,2.721,2.064,0.015,58,-4.922,-1.309,0.159,1.946,3.890,2.879,0.015,59,-4.922,-1.309,0.159,1.946,3.890,2.879,7.249,22,-14.235,-2.300,6.702,14.596,30.124,14.230,-0.054,116,-0.258,-0.142,-0.051,0.043,0.141,0.119
"Grillo, Emiliano",26,84,71,0,1,2,5,-0.014,71,-2.371,-1.331,-0.069,0.856,2.706,1.712,-0.182,105,-1.637,-0.847,-0.165,0.337,1.342,0.878,0.116,51,-2.317,-0.982,0.282,1.114,2.862,1.870,0.082,51,-1.030,-0.339,0.113,0.722,1.383,1.057,0.198,48,-2.676,-0.995,0.439,1.462,3.105,2.114,0.016,57,-3.928,-1.187,0.377,1.424,2.897,2.171,0.009,59,-4.083,-1.424,0.164,1.598,4.164,2.743,0.009,60,-4.083,-1.424,0.164,1.598,4.164,2.743,-6.109,105,-19.023,-13.114,-6.028,0.209,7.176,8.990,0.078,10,-0.145,-0.004,0.087,0.149,0.296,0.130
"Finau, Tony",24,84,78,0,0,1,4,0.066,58,-2.195,-1.152,0.011,0.860,2.747,1.628,0.234,17,-1.245,-0.665,0.355,0.995,1.802,1.108,-0.141,80,-2.929,-0.912,-0.048,1.094,2.464,1.733,-0.133,83,-2.221,-1.028,0.094,0.911,1.511,1.244,-0.275,75,-4.690,-1.416,0.141,1.175,2.527,2.183,-0.041,61,-4.699,-1.668,0.315,1.976,2.884,2.561,-0.011,60,-5.371,-1.572,0.056,2.041,4.553,2.935,-0.011,61,-5.371,-1.572,0.056,2.041,4.553,2.935,7.551,20,-10.831,0.076,7.622,16.073,24.422,11.962,-0.064,125,-0.249,-0.157,-0.063,0.022,0.121,0.125
"Hodges, Lee",24,79,61,0,2,3,5,0.131,46,-2.611,-1.250,0.091,1.048,3.646,1.797,-0.159,101,-1.412,-0.921,-0.134,0.494,1.394,0.982,0.054,57,-2.962,-0.562,0.085,0.948,2.038,1.388,0.153,44,-1.264,-0.499,0.132,0.759,1.481,0.803,0.207,47,-1.933,-0.993,0.316,1.334,2.095,1.509,0.048,55,-3.067,-0.830,0.184,1.014,2.497,1.657,-0.014,61,-3.990,-1.661,-0.029,1.712,3.417,2.471,-0.014,62,-3.990,-1.661,-0.029,1.712,3.417,2.471,-5.583,103,-22.226,-12.433,-6.809,0.579,15.275,11.915,0.056,24,-0.159,-0.021,0.064,0.120,0.291,0.123
"Eckroat, Austin",24,83,65,0,0,2,4,0.131,47,-2.515,-1.118,0.052,1.100,2.990,1.647,-0.325,124,-1.858,-0.878,-0.289,0.398,1.070,1.147,0.366,17,-1.782,-0.535,0.377,1.300,2.623,1.493,-0.077,76,-1.855,-0.609,-0.108,0.647,1.464,1.074,0.290,41,-3.637,-0.636,0.497,1.306,3.030,1.872,-0.036,60,-4.461,-1.157,0.197,1.353,3.458,2.297,-0.018,62,-4.925,-1.450,0.004,1.942,3.710,2.674,-0.018,63,-4.925,-1.450,0.004,1.942,3.710,2.674,-1.645,82,-19.846,-6.677,-2.009,4.908,16.255,11.621,-0.006,71,-0.251,-0.091,-0.008,0.080,0.227,0.138
"Yu, Kevin",26,77,66,0,0,1,6,-0.222,98,-3.025,-1.377,-0.063,0.892,2.475,1.744,0.009,59,-1.718,-0.651,0.025,0.645,1.565,0.972,-0.108,75,-2.248,-1.042,0.078,0.639,2.396,1.422,0.319,24,-1.073,-0.187,0.372,0.971,1.629,0.962,0.210,46,-2.560,-1.134,0.280,1.430,3.098,1.774,0.219,41,-3.146,-0.864,0.270,1.639,3.001,2.010,-0.055,63,-5.021,-1.485,-0.231,1.729,3.683,2.658,-0.055,64,-5.021,-1.485,-0.231,1.729,3.683,2.658,6.140,30,-5.592,1.134,7.106,12.097,18.439,9.866,-0.006,73,-0.172,-0.083,-0.010,0.079,0.166,0.117
"Stout, Preston",21,65,14,0,0,0,1,-0.482,128,-2.280,-1.462,-0.106,0.243,1.147,1.272,-0.426,130,-2.295,-1.356,-0.007,0.137,1.229,1.204,-0.065,69,-1.515,-1.015,-0.627,0.918,1.722,1.269,0.289,26,-1.911,-0.568,0.557,1.174,1.877,1.289,0.223,44,-3.008,-0.335,0.418,1.405,2.309,1.805,-0.203,68,-3.834,-1.454,0.010,1.511,2.639,2.363,-0.057,64,-4.865,-1.441,-0.087,2.020,3.895,2.908,-0.685,100,-6.115,-1.075,-0.271,0.904,3.076,3.035,7.163,23,-7.282,5.609,8.155,12.185,18.140,9.874,0.021,44,-0.118,-0.074,-0.027,0.099,0.241,0.128
"Higgo, Garrick",26,79,69,0,3,4,6,0.060,60,-2.624,-1.264,-0.123,1.326,2.848,1.714,-0.095,84,-1.834,-0.723,-0.011,0.553,1.546,1.039,-0.410,102,-2.687,-1.615,-0.373,0.515,2.577,1.664,0.115,47,-1.386,-0.454,0.271,0.774,1.433,0.951,-0.295,77,-2.936,-1.354,-0.423,0.677,2.707,1.868,-0.390,84,-3.630,-2.038,-0.532,1.082,2.848,2.057,-0.064,65,-4.521,-2.041,-0.339,1.832,4.918,2.850,-0.064,65,-4.521,-2.041,-0.339,1.832,4.918,2.850,5.162,37,-8.781,-3.705,2.928,13.719,26.009,13.228,-0.031,100,-0.209,-0.100,-0.025,0.045,0.178,0.111
"Snedeker, Brandt",24,75,61,1,1,2,4,0.180,39,-2.616,-1.089,0.155,1.294,3.170,1.886,0.388,6,-1.162,-0.140,0.413,0.898,2.348,0.997,0.111,52,-3.075,-1.218,0.004,1.567,2.808,1.818,-0.514,127,-1.889,-0.974,-0.368,0.198,0.674,1.022,-0.403,92,-3.165,-1.642,-0.557,1.418,2.423,2.012,-0.015,59,-2.739,-1.416,-0.254,1.599,2.848,1.993,-0.069,66,-3.943,-1.679,-0.129,1.422,3.946,2.538,-0.069,66,-3.943,-1.679,-0.129,1.422,3.946,2.538,-20.315,135,-36.742,-26.213,-20.347,-13.050,-7.003,9.709,0.074,14,-0.080,-0.018,0.072,0.153,0.266,0.113
"Ewart, A.J.",27,92,57,0,1,2,9,0.455,12,-1.402,-0.796,0.440,1.631,2.679,1.529,0.100,39,-1.155,-0.530,0.026,0.642,1.615,0.943,-0.046,66,-2.256,-1.178,-0.046,0.834,2.437,1.525,-0.284,105,-1.827,-0.506,-0.190,0.135,0.866,0.796,-0.330,80,-2.726,-1.755,-0.299,0.809,2.022,1.675,-0.231,74,-3.523,-1.440,-0.009,0.935,2.858,1.882,-0.076,67,-4.787,-1.448,0.235,1.639,3.406,2.621,-0.076,67,-4.787,-1.448,0.235,1.639,3.406,2.621,-1.217,79,-20.339,-5.607,-2.042,4.456,16.688,10.171,-0.017,83,-0.227,-0.088,-0.010,0.036,0.178,0.112
