player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Blomme, Adam",13,0,0,0,38,20,-0.013212,-0.0994155,-0.4994135,-0.282503,-0.881332,-1.776867368
"Howell, Mason",10,0,0,0,24,14,-0.555793571,-0.769319286,-1.187919286,0.357218571,-1.60002,-1.7786975
"Mullinax, Trey",3,0,0,0,6,4,-0.6668575,-0.00254,-0.590715,-0.913615,-1.50687,-1.790468333
"Mickelson, Phil",1,0,0,0,4,4,-0.2779025,-0.093285,-0.7212225,-0.705955,-1.5204625,-1.79836
"Mory, Felix",15,0,0,0,36,22,-0.316912727,-0.550819545,-0.705987727,0.260091818,-0.996715455,-1.799701389
"Todd, Brendon",7,0,0,0,20,10,0.513038,0.384327,-1.779606,-0.940799,-2.336078,-1.8035035
"Peake, Ryan",20,0,0,0,52,22,-0.719393636,-0.287841818,-1.000216818,-0.573141818,-1.861200455,-1.810894615
"Buchanan, Jack",18,0,0,0,49,18,-0.343387778,0.051137778,-0.727213889,-0.625628889,-1.301705,-1.830392041
"Follet-Smith, Benjamin",23,1,0,0,66,22,-0.587045455,-0.595849091,0.192369545,-0.544085,-0.947564545,-1.831516818
"Tabuena, Miguel",12,0,0,0,43,36,-0.118289444,0.046299444,-1.133708056,-0.5799075,-1.667316111,-1.847432791
"Johnston, Ryggs",18,0,0,0,51,32,-0.21301375,-0.28829125,-0.858323125,-0.448761875,-1.59537625,-1.918629804
"Broomhead, Jonothan",18,0,0,0,53,22,-0.328068636,-0.21659,-0.922633636,0.031336364,-1.107887273,-1.928107358
"Larrazabal, Pablo",17,0,0,0,43,32,-0.54057125,-0.158436875,-0.641000625,-0.393525,-1.1929625,-1.938019767
"Tosti, Alejandro",16,0,0,0,37,32,-0.883015625,-0.096809063,-1.126909063,0.293040625,-0.9306775,-1.940248919
"Collet, Tyler",2,0,0,0,6,6,0.062425,0.026451667,-0.892895,-1.151063333,-2.017506667,-1.95508
"Davis, Cam",14,0,0,0,39,28,-0.307799286,-0.1147725,-0.935873929,-0.718340714,-1.768987143,-1.959958718
"Paul, Yannik",14,0,0,0,37,14,0.181978571,-0.275994286,-0.446210714,-0.982472143,-1.704677143,-1.970304324
"Williams, Robin",23,0,0,0,66,16,-0.84026875,-0.227155625,-0.562905625,-0.115021875,-0.905083125,-1.987539545
"Colsaerts, Nicolas",4,0,0,0,10,2,0.89954,-0.043585,-1.593955,-1.010785,-2.648325,-2.0107
"Tarren, Callum",14,0,0,0,33,16,-1.197835625,-0.50334,0.49230125,-0.2769775,-0.28801625,-2.025158485
"Hahn, James",4,0,0,0,10,6,-0.504996667,-0.095181667,-0.884191667,-0.860775,-1.840148333,-2.068866
"Bekker, Oliver",12,1,0.001,0,30,0,-9999,-9999,-9999,-9999,-9999,-2.131566
"Molinari, Edoardo",9,0,0,0,26,16,-0.323246875,0.02321875,-0.952223125,-0.727555,-1.656559375,-2.138188077
"Hoffman, Charley",14,0,0,0,31,24,-0.629765833,-0.45132375,-0.667812083,-0.246062083,-1.365197917,-2.143319032
"Kim, Minkyu",14,0,0,0,53,36,-0.480021389,-0.036188333,-1.249313889,-0.936748611,-2.222250833,-2.166263962
"Fichardt, Darren",11,0,0,0,31,8,-1.51874375,-0.30201375,-0.83135875,-0.52874,-1.6621125,-2.289680968
"Long, Adam",2,0,0,0,5,1,-2.0094,-1.57638,1.76947,-0.65548,-0.46239,-2.315872
"Forsstrom, Simon",7,0,0,0,18,14,-1.060999286,-0.655196429,-1.313824286,0.035097143,-1.933923571,-2.342493333
"Ko, Jeong Weon",14,0,0,0,36,28,0.066745714,-0.246191429,-1.011967857,-0.685810357,-1.943969643,-2.353626111
"Syme, Connor",14,0,0,0,37,28,-1.159638929,-0.510937857,-0.457008571,-0.106475357,-1.074421786,-2.367501622
